DAY,CURRENCY,RATE
2021-06-09,PHP,47.746805
2021-06-09,PGK,3.508656
2021-06-09,PEN,3.89846
2021-06-09,PAB,1
2021-06-09,OMR,0.384948
2021-06-09,NZD,1.394389
2021-06-09,NPR,116.7308
2021-06-09,NOK,8.276353
2021-06-09,NIO,35.094358
2021-06-09,PYG,6680.832603
2021-06-09,QAR,3.641
2021-06-09,RON,4.0416
2021-06-09,RSD,96.440434
2021-06-09,RUB,72.337
2021-06-09,RWF,998.026576
2021-06-09,SAR,3.750503
2021-06-09,SBD,7.977694
2021-06-09,SCR,16.50039
2021-06-09,SDG,427.5
2021-06-09,SEK,8.2664
2021-06-09,MOP,7.991716
2021-06-09,LSL,13.55543
2021-06-09,LTL,3.215858
2021-06-09,LVL,0.654582
2021-06-09,LYD,4.455709
2021-06-09,MAD,8.823765
2021-06-09,MDL,17.677729
2021-06-09,MGA,3774.08276
2021-06-09,MKD,50.535165
2021-06-09,MMK,1645.95802
2021-06-09,MNT,2847.636548
2021-06-09,NGN,412.8108
2021-06-09,MRO,356.999828
2021-06-09,MRU,36.109758
2021-06-09,MTL,0.683738
2021-06-09,MUR,40.75
2021-06-09,MVR,15.5
2021-06-09,MWK,795.991078
2021-06-09,MXN,19.732454
2021-06-09,MYR,4.1175
2021-06-09,MZN,62.116005
2021-06-09,NAD,13.58
2021-06-09,XDR,0.692899
2021-06-09,UYU,43.550323
2021-06-09,UZS,10568.808266
2021-06-09,VEF,248487.642241
2021-06-09,VES,3124395.75
2021-06-09,VND,22982.605674
2021-06-09,VUV,108.429608
2021-06-09,WST,2.519965
2021-06-09,XAF,538.614455
2021-06-09,XAG,0.03594213
2021-06-09,XAU,0.00052944
2021-06-09,XCD,2.70255
2021-06-09,USD,1
2021-06-09,XOF,538.614455
2021-06-09,XPD,0.00035938
2021-06-09,XPF,97.984778
2021-06-09,XPT,0.00086806
2021-06-09,YER,250.049973
2021-06-09,ZAR,13.736567
2021-06-09,ZMK,5253.075255
2021-06-09,ZMW,22.554357
2021-06-09,ZWL,322
2021-06-09,AED,3.6732
2021-06-09,THB,31.16
2021-06-09,SHP,0.70865
2021-06-09,SLL,10326.199734
2021-06-09,SOS,581.082217
2021-06-09,SRD,20.983
2021-06-09,SSP,130.26
2021-06-09,STD,20517.592254
2021-06-09,STN,20.425
2021-06-09,SVC,8.749641
2021-06-09,SYP,1257.661756
2021-06-09,SZL,13.549778
2021-06-09,SGD,1.324627
2021-06-09,TJS,11.404634
2021-06-09,TMT,3.51
2021-06-09,TND,2.7335
2021-06-09,TOP,2.222991
2021-06-09,TRY,8.589229
2021-06-09,TTD,6.784088
2021-06-09,TWD,27.7943
2021-06-09,TZS,2318.928765
2021-06-09,UAH,27.080254
2021-06-09,UGX,3521.758851
2021-06-09,CNY,6.3875
2021-06-09,BTN,72.9569
2021-06-09,BWP,10.559442
2021-06-09,BYN,2.496699
2021-06-09,BYR,20026.25
2021-06-09,BZD,2.015665
2021-06-09,CAD,1.21146
2021-06-09,CDF,1991.86881
2021-06-09,CHF,0.89581
2021-06-09,CLF,0.02609
2021-06-09,CLP,719.898901
2021-06-09,CNH,6.388731
2021-06-09,BTC,2.6801546e-05
2021-06-09,COP,3598.884981
2021-06-09,CRC,619.061091
2021-06-09,CUC,1
2021-06-09,CUP,25.75
2021-06-09,CVE,90.775
2021-06-09,CZK,20.848575
2021-06-09,DJF,178.015419
2021-06-09,DKK,6.106295
2021-06-09,DOP,56.982968
2021-06-09,DZD,133.604547
2021-06-09,BAM,1.604125
2021-06-09,LRD,171.55
2021-06-09,AFN,78.450001
2021-06-09,ALL,100.928391
2021-06-09,AMD,519.811329
2021-06-09,ANG,1.794956
2021-06-09,AOA,642
2021-06-09,ARS,95.0542
2021-06-09,AUD,1.293761
2021-06-09,AWG,1.8
2021-06-09,AZN,1.700805
2021-06-09,LKR,198.494346
2021-06-09,BBD,2
2021-06-09,BDT,84.792543
2021-06-09,BGN,1.604091
2021-06-09,BHD,0.376985
2021-06-09,BIF,1975.753355
2021-06-09,BMD,1
2021-06-09,BND,1.323273
2021-06-09,BOB,6.904819
2021-06-09,BRL,5.0631
2021-06-09,BSD,1
2021-06-09,KGS,84.6308
2021-06-09,IMP,0.70865
2021-06-09,INR,72.985543
2021-06-09,IQD,1459.574715
2021-06-09,IRR,42105
2021-06-09,ISK,121.12
2021-06-09,JEP,0.70865
2021-06-09,JMD,149.360697
2021-06-09,JOD,0.709
2021-06-09,JPY,109.61425
2021-06-09,KES,107.89815
2021-06-09,EGP,15.6775
2021-06-09,KHR,4079.958133
2021-06-09,KMF,403.87502
2021-06-09,KPW,900
2021-06-09,KRW,1117.408362
2021-06-09,KWD,0.300669
2021-06-09,KYD,0.833299
2021-06-09,KZT,427.385647
2021-06-09,LAK,9447.683768
2021-06-09,LBP,1519.95218
2021-06-09,EEK,14.573008
2021-06-09,IDR,14276.85
2021-06-09,ILS,3.24214
2021-06-09,ERN,15.001997
2021-06-09,ETB,43.450266
2021-06-09,EUR,0.821112
2021-06-09,FJD,2.03585
2021-06-09,FKP,0.70865
2021-06-09,GBP,0.70865
2021-06-09,GEL,3.135
2021-06-09,GGP,0.70865
2021-06-09,GHS,5.819885
2021-06-09,GMD,51.15
2021-06-09,GNF,9806.142919
2021-06-09,GTQ,7.724749
2021-06-09,GYD,209.046512
2021-06-09,HKD,7.76025
2021-06-09,HNL,24.084429
2021-06-09,HRK,6.1591
2021-06-09,HTG,91.147015
2021-06-09,HUF,284.432495
2021-06-09,GIP,0.70865
2021-06-10,PLN,3.670724
2021-06-10,PKR,155.7337
2021-06-10,PHP,47.753919
2021-06-10,PGK,3.508309
2021-06-10,PEN,3.863436
2021-06-10,PAB,1
2021-06-10,OMR,0.385008
2021-06-10,NZD,1.390821
2021-06-10,NPR,116.910885
2021-06-10,NOK,8.273207
2021-06-10,NIO,34.918822
2021-06-10,PYG,6699.204275
2021-06-10,QAR,3.641
2021-06-10,RON,4.043
2021-06-10,RSD,96.608268
2021-06-10,RUB,71.7745
2021-06-10,RWF,996.908755
2021-06-10,SAR,3.750375
2021-06-10,SBD,7.977694
2021-06-10,SCR,16.357266
2021-06-10,SDG,427.5
2021-06-10,SEK,8.251425
2021-06-10,MOP,7.990699
2021-06-10,LSL,13.622039
2021-06-10,LTL,3.215858
2021-06-10,LVL,0.654582
2021-06-10,LYD,4.449399
2021-06-10,MAD,8.823386
2021-06-10,MDL,17.689816
2021-06-10,MGA,3781.619969
2021-06-10,MKD,50.616018
2021-06-10,MMK,1645.67419
2021-06-10,MNT,2847.636548
2021-06-10,NGN,411.610927
2021-06-10,MRO,356.999828
2021-06-10,MRU,36.075
2021-06-10,MTL,0.683738
2021-06-10,MUR,40.651542
2021-06-10,MVR,15.465
2021-06-10,MWK,799.953177
2021-06-10,MXN,19.705782
2021-06-10,MYR,4.1205
2021-06-10,MZN,62.161997
2021-06-10,NAD,13.59
2021-06-10,XDR,0.693821
2021-06-10,UYU,43.5693
2021-06-10,UZS,10586.095043
2021-06-10,VEF,248487.642241
2021-06-10,VES,3127362.5
2021-06-10,VND,22937.862249
2021-06-10,VUV,108.429608
2021-06-10,WST,2.519965
2021-06-10,XAF,538.873304
2021-06-10,XAG,0.03575323
2021-06-10,XAU,0.00052676
2021-06-10,XCD,2.70255
2021-06-10,USD,1
2021-06-10,XOF,538.873304
2021-06-10,XPD,0.00036094
2021-06-10,XPF,98.031868
2021-06-10,XPT,0.00086582
2021-06-10,YER,250.125057
2021-06-10,ZAR,13.5922
2021-06-10,ZMK,5253.075255
2021-06-10,ZMW,22.556118
2021-06-10,ZWL,322
2021-06-10,AED,3.6732
2021-06-10,THB,31.129997
2021-06-10,SHP,0.705687
2021-06-10,SLL,10323.700055
2021-06-10,SOS,581.060301
2021-06-10,SRD,20.983
2021-06-10,SSP,130.26
2021-06-10,STD,20517.592254
2021-06-10,STN,20.35
2021-06-10,SVC,8.748809
2021-06-10,SYP,1257.728423
2021-06-10,SZL,13.62889
2021-06-10,SGD,1.323899
2021-06-10,TJS,11.40303
2021-06-10,TMT,3.51
2021-06-10,TND,2.742167
2021-06-10,TOP,2.225479
2021-06-10,TRY,8.4303
2021-06-10,TTD,6.78312
2021-06-10,TWD,27.572501
2021-06-10,TZS,2318.300108
2021-06-10,UAH,27.107996
2021-06-10,UGX,3517.329151
2021-06-10,CNY,6.3933
2021-06-10,BTN,73.072275
2021-06-10,BWP,10.607954
2021-06-10,BYN,2.493673
2021-06-10,BYR,20026.25
2021-06-10,BZD,2.015315
2021-06-10,CAD,1.209655
2021-06-10,CDF,1990.711023
2021-06-10,CHF,0.894609
2021-06-10,CLF,0.026086
2021-06-10,CLP,719.8
2021-06-10,CNH,6.38528
2021-06-10,BTC,2.7193979e-05
2021-06-10,COP,3587.270208
2021-06-10,CRC,618.973626
2021-06-10,CUC,1
2021-06-10,CUP,25.75
2021-06-10,CVE,90.9
2021-06-10,CZK,20.829073
2021-06-10,DJF,177.993251
2021-06-10,DKK,6.108934
2021-06-10,DOP,56.998482
2021-06-10,DZD,133.825
2021-06-10,BAM,1.606986
2021-06-10,LRD,171.250032
2021-06-10,AFN,78.602417
2021-06-10,ALL,101.0287
2021-06-10,AMD,520.458915
2021-06-10,ANG,1.794728
2021-06-10,AOA,642
2021-06-10,ARS,95.0856
2021-06-10,AUD,1.290812
2021-06-10,AWG,1.8015
2021-06-10,AZN,1.700805
2021-06-10,LKR,198.460059
2021-06-10,BBD,2
2021-06-10,BDT,84.791451
2021-06-10,BGN,1.60784
2021-06-10,BHD,0.377027
2021-06-10,BIF,1975.586935
2021-06-10,BMD,1
2021-06-10,BND,1.324443
2021-06-10,BOB,6.893795
2021-06-10,BRL,5.056
2021-06-10,BSD,1
2021-06-10,KGS,84.578099
2021-06-10,IMP,0.705687
2021-06-10,INR,73.012551
2021-06-10,IQD,1459.422958
2021-06-10,IRR,42105
2021-06-10,ISK,120.77
2021-06-10,JEP,0.705687
2021-06-10,JMD,149.469881
2021-06-10,JOD,0.709
2021-06-10,JPY,109.39666667
2021-06-10,KES,107.886042
2021-06-10,EGP,15.6697
2021-06-10,KHR,4079.481675
2021-06-10,KMF,404.450029
2021-06-10,KPW,900
2021-06-10,KRW,1112.509415
2021-06-10,KWD,0.300834
2021-06-10,KYD,0.8332
2021-06-10,KZT,427.572287
2021-06-10,LAK,9450.915134
2021-06-10,LBP,1523.742965
2021-06-10,EEK,14.573008
2021-06-10,IDR,14248.05
2021-06-10,ILS,3.24403
2021-06-10,ERN,15.001997
2021-06-10,ETB,43.53348
2021-06-10,EUR,0.821507
2021-06-10,FJD,2.0396
2021-06-10,FKP,0.705687
2021-06-10,GBP,0.705687
2021-06-10,GEL,3.155
2021-06-10,GGP,0.705687
2021-06-10,GHS,5.819406
2021-06-10,GMD,51.2
2021-06-10,GIP,0.705687
2021-06-10,HUF,283.839772
2021-06-10,HTG,91.985241
2021-06-10,HRK,6.1589
2021-06-10,HNL,24.085824
2021-06-10,HKD,7.76061
2021-06-10,GYD,209.181015
2021-06-10,GTQ,7.723745
2021-06-10,GNF,9811.281328
2021-06-11,NGN,412.59
2021-06-11,NOK,8.3376
2021-06-11,NPR,117.008192
2021-06-11,NZD,1.403031
2021-06-11,OMR,0.384996
2021-06-11,PAB,1
2021-06-11,PEN,3.849
2021-06-11,PGK,3.505
2021-06-11,PHP,47.776231
2021-06-11,PKR,156.7
2021-06-11,PLN,3.7182
2021-06-11,PYG,6717.860608
2021-06-11,QAR,3.641
2021-06-11,RON,4.0622
2021-06-11,RSD,96.843788
2021-06-11,RUB,71.949
2021-06-11,RWF,985
2021-06-11,SAR,3.750363
2021-06-11,SBD,7.992063
2021-06-11,SCR,16.49854
2021-06-11,SDG,427.5
2021-06-11,SEK,8.327175
2021-06-11,MNT,2847.636548
2021-06-11,LSL,13.58
2021-06-11,NIO,35.25
2021-06-11,LTL,3.215858
2021-06-11,LVL,0.654582
2021-06-11,LYD,4.455
2021-06-11,MAD,8.8395
2021-06-11,MDL,17.685116
2021-06-11,MGA,3780
2021-06-11,MKD,50.756925
2021-06-11,MMK,1647.358236
2021-06-11,NAD,13.58
2021-06-11,MOP,7.999209
2021-06-11,MRO,356.999828
2021-06-11,MRU,36.105
2021-06-11,MTL,0.683738
2021-06-11,MUR,40.69717
2021-06-11,MVR,15.45
2021-06-11,MWK,798.5
2021-06-11,MXN,19.8718
2021-06-11,MYR,4.108
2021-06-11,MZN,62.025011
2021-06-11,XCD,2.70255
2021-06-11,UYU,43.607304
2021-06-11,UZS,10592
2021-06-11,VEF,248487.642241
2021-06-11,VES,3116077.25
2021-06-11,VND,23024.948146
2021-06-11,VUV,108.429608
2021-06-11,WST,2.519965
2021-06-11,XAF,541.712511
2021-06-11,XAG,0.03581213
2021-06-11,XAU,0.0005328
2021-06-11,USD,1
2021-06-11,XDR,0.692748
2021-06-11,XOF,541.712511
2021-06-11,XPD,0.00035986
2021-06-11,XPF,98.548377
2021-06-11,XPT,0.00086956
2021-06-11,YER,250.000125
2021-06-11,ZAR,13.7159
2021-06-11,ZMK,5253.075255
2021-06-11,ZMW,22.586501
2021-06-11,ZWL,322
2021-06-11,THB,31.072059
2021-06-11,SHP,0.708767
2021-06-11,SLL,10323.699953
2021-06-11,SOS,585
2021-06-11,SRD,21.0775
2021-06-11,SSP,130.26
2021-06-11,STD,20517.592254
2021-06-11,STN,20.45
2021-06-11,SVC,8.75696
2021-06-11,SYP,1257.765089
2021-06-11,SZL,13.58
2021-06-11,SGD,1.325692
2021-06-11,TJS,11.414357
2021-06-11,TMT,3.51
2021-06-11,TND,2.7365
2021-06-11,TOP,2.222538
2021-06-11,TRY,8.3868
2021-06-11,TTD,6.79175
2021-06-11,TWD,27.656
2021-06-11,TZS,2320.413
2021-06-11,UAH,27.043043
2021-06-11,UGX,3524.85954
2021-06-11,CNY,6.3987
2021-06-11,BTN,73.130174
2021-06-11,BWP,10.579679
2021-06-11,BYN,2.481715
2021-06-11,BYR,20026.25
2021-06-11,BZD,2.017346
2021-06-11,CAD,1.21559
2021-06-11,CDF,1997
2021-06-11,CHF,0.89765
2021-06-11,CLF,0.026152
2021-06-11,CLP,722.000543
2021-06-11,CNH,6.3906
2021-06-11,BTC,2.6844961e-05
2021-06-11,COP,3618.612894
2021-06-11,CRC,619.592289
2021-06-11,CUC,1
2021-06-11,CUP,25.75
2021-06-11,CVE,90.875
2021-06-11,CZK,20.96995
2021-06-11,DJF,178.05
2021-06-11,DKK,6.141685
2021-06-11,DOP,57.065
2021-06-11,DZD,134.072939
2021-06-11,BAM,1.610903
2021-06-11,AED,3.6731
2021-06-11,AFN,78.500001
2021-06-11,ALL,101.19
2021-06-11,AMD,520.68152
2021-06-11,ANG,1.796445
2021-06-11,AOA,642
2021-06-11,ARS,95.132544
2021-06-11,AUD,1.297356
2021-06-11,AWG,1.8
2021-06-11,AZN,1.700805
2021-06-11,LKR,198.163133
2021-06-11,BBD,2
2021-06-11,BDT,84.874884
2021-06-11,BGN,1.613942
2021-06-11,BHD,0.376911
2021-06-11,BIF,1975
2021-06-11,BMD,1
2021-06-11,BND,1.324592
2021-06-11,BOB,6.975752
2021-06-11,BRL,5.116296
2021-06-11,BSD,1
2021-06-11,KGS,84.474803
2021-06-11,ILS,3.2534
2021-06-11,IMP,0.708767
2021-06-11,INR,73.2318
2021-06-11,IQD,1460.5
2021-06-11,IRR,42105
2021-06-11,ISK,121.59
2021-06-11,JEP,0.708767
2021-06-11,JMD,149.622783
2021-06-11,JOD,0.709
2021-06-11,JPY,109.68051383
2021-06-11,KES,107.8
2021-06-11,EGP,15.638846
2021-06-11,KHR,4082.5
2021-06-11,KMF,404.374936
2021-06-11,KPW,900
2021-06-11,KRW,1116.55
2021-06-11,KWD,0.300629
2021-06-11,KYD,0.83402
2021-06-11,KZT,427.313595
2021-06-11,LAK,9460
2021-06-11,LBP,1528
2021-06-11,EEK,14.573008
2021-06-11,IDR,14224
2021-06-11,LRD,171.50003
2021-06-11,ERN,15.001997
2021-06-11,ETB,43.35
2021-06-11,EUR,0.825835
2021-06-11,FJD,2.03215
2021-06-11,FKP,0.708767
2021-06-11,GBP,0.708767
2021-06-11,GEL,3.1525
2021-06-11,GGP,0.708767
2021-06-11,GHS,5.82
2021-06-11,GMD,51.175
2021-06-11,GNF,9817.5
2021-06-11,GTQ,7.736385
2021-06-11,GYD,209.386215
2021-06-11,HKD,7.76129
2021-06-11,HNL,24.1
2021-06-11,HRK,6.1878
2021-06-11,HTG,92.075755
2021-06-11,HUF,287.5375
2021-06-11,GIP,0.708767
2021-06-12,PLN,3.71765
2021-06-12,PKR,155.9
2021-06-12,PHP,47.78
2021-06-12,PGK,3.505
2021-06-12,PEN,3.894
2021-06-12,PAB,1
2021-06-12,OMR,0.384996
2021-06-12,NZD,1.403031
2021-06-12,NPR,117.008192
2021-06-12,LSL,13.58
2021-06-12,NOK,8.3376
2021-06-12,PYG,6717.860608
2021-06-12,QAR,3.641
2021-06-12,RON,4.0622
2021-06-12,RSD,96.843788
2021-06-12,RUB,71.949
2021-06-12,RWF,985
2021-06-12,SAR,3.750363
2021-06-12,SBD,7.992063
2021-06-12,SCR,16.49854
2021-06-12,SDG,427.5
2021-06-12,SEK,8.327175
2021-06-12,MRO,356.999828
2021-06-12,LTL,3.215858
2021-06-12,LVL,0.654582
2021-06-12,LYD,4.455
2021-06-12,MAD,8.8395
2021-06-12,MDL,17.685116
2021-06-12,MGA,3780
2021-06-12,MKD,50.756925
2021-06-12,MMK,1647.358236
2021-06-12,MNT,2847.636548
2021-06-12,MOP,7.999209
2021-06-12,NIO,35.25
2021-06-12,MRU,36.105
2021-06-12,MTL,0.683738
2021-06-12,MUR,40.69717
2021-06-12,MVR,15.45
2021-06-12,MWK,798.5
2021-06-12,MXN,19.8718
2021-06-12,MYR,4.108
2021-06-12,MZN,62.12501
2021-06-12,NAD,13.58
2021-06-12,NGN,412
2021-06-12,XDR,0.693686
2021-06-12,UYU,43.607304
2021-06-12,UZS,10592
2021-06-12,VEF,248487.642241
2021-06-12,VES,3116524.5
2021-06-12,VND,22935
2021-06-12,VUV,108.429608
2021-06-12,WST,2.519965
2021-06-12,XAF,541.712511
2021-06-12,XAG,0.03581213
2021-06-12,XAU,0.0005328
2021-06-12,XCD,2.70255
2021-06-12,USD,1
2021-06-12,XOF,541.712511
2021-06-12,XPD,0.00035986
2021-06-12,XPF,98.548377
2021-06-12,XPT,0.00086956
2021-06-12,YER,250.049973
2021-06-12,ZAR,13.73
2021-06-12,ZMK,5253.075255
2021-06-12,ZMW,22.586501
2021-06-12,ZWL,322
2021-06-12,BWP,10.579679
2021-06-12,THB,31.072059
2021-06-12,SHP,0.708843
2021-06-12,SLL,10326.20017
2021-06-12,SOS,585
2021-06-12,SRD,21.0775
2021-06-12,SSP,130.26
2021-06-12,STD,20517.592254
2021-06-12,STN,20.45
2021-06-12,SVC,8.75696
2021-06-12,SYP,1257.765089
2021-06-12,SZL,13.58
2021-06-12,SGD,1.325692
2021-06-12,TJS,11.414357
2021-06-12,TMT,3.51
2021-06-12,TND,2.7365
2021-06-12,TOP,2.222538
2021-06-12,TRY,8.3868
2021-06-12,TTD,6.79175
2021-06-12,TWD,27.656
2021-06-12,TZS,2320.413
2021-06-12,UAH,27.043043
2021-06-12,UGX,3524.85954
2021-06-12,CNY,6.3987
2021-06-12,BTC,2.8127368e-05
2021-06-12,BTN,73.130174
2021-06-12,BYN,2.481715
2021-06-12,BYR,20026.25
2021-06-12,BZD,2.017346
2021-06-12,CAD,1.21559
2021-06-12,CDF,1997
2021-06-12,CHF,0.898299
2021-06-12,CLF,0.026152
2021-06-12,CLP,722.000543
2021-06-12,CNH,6.3906
2021-06-12,BSD,1
2021-06-12,COP,3618.612894
2021-06-12,CRC,619.592289
2021-06-12,CUC,1
2021-06-12,CUP,25.75
2021-06-12,CVE,90.875
2021-06-12,CZK,20.96995
2021-06-12,DJF,178.05
2021-06-12,DKK,6.141685
2021-06-12,DOP,57.065
2021-06-12,DZD,134.072939
2021-06-12,AZN,1.700805
2021-06-12,LRD,171.50003
2021-06-12,AED,3.6731
2021-06-12,AFN,78.500001
2021-06-12,ALL,101.19
2021-06-12,AMD,520.68152
2021-06-12,ANG,1.796445
2021-06-12,AOA,642
2021-06-12,ARS,95.132544
2021-06-12,AUD,1.297356
2021-06-12,AWG,1.8
2021-06-12,LKR,198.163133
2021-06-12,BAM,1.610903
2021-06-12,BBD,2
2021-06-12,BDT,84.874884
2021-06-12,BGN,1.613942
2021-06-12,BHD,0.376911
2021-06-12,BIF,1975
2021-06-12,BMD,1
2021-06-12,BND,1.324592
2021-06-12,BOB,6.975752
2021-06-12,BRL,5.116296
2021-06-12,KGS,84.598952
2021-06-12,IMP,0.708843
2021-06-12,INR,73.2318
2021-06-12,IQD,1460.5
2021-06-12,IRR,42105
2021-06-12,ISK,121.59
2021-06-12,JEP,0.708843
2021-06-12,JMD,149.622783
2021-06-12,JOD,0.709
2021-06-12,JPY,109.68051383
2021-06-12,KES,107.8
2021-06-12,EGP,15.638846
2021-06-12,KHR,4082.5
2021-06-12,KMF,404.374936
2021-06-12,KPW,900
2021-06-12,KRW,1116.55
2021-06-12,KWD,0.300629
2021-06-12,KYD,0.83402
2021-06-12,KZT,427.313595
2021-06-12,LAK,9460
2021-06-12,LBP,1528
2021-06-12,EEK,14.573008
2021-06-12,IDR,14224
2021-06-12,ILS,3.2534
2021-06-12,ERN,15.001997
2021-06-12,ETB,43.35
2021-06-12,EUR,0.825835
2021-06-12,FJD,2.03215
2021-06-12,FKP,0.708843
2021-06-12,GBP,0.708843
2021-06-12,GEL,3.1525
2021-06-12,GGP,0.708843
2021-06-12,GHS,5.82
2021-06-12,GMD,51.175
2021-06-12,GNF,9817.5
2021-06-12,GTQ,7.736385
2021-06-12,GYD,209.386215
2021-06-12,HKD,7.76129
2021-06-12,HNL,24.1
2021-06-12,HRK,6.1878
2021-06-12,HTG,92.075755
2021-06-12,HUF,287.5375
2021-06-12,GIP,0.708843
2021-06-13,PKR,155.962024
2021-06-13,PHP,47.76618
2021-06-13,PGK,3.537552
2021-06-13,PEN,3.896529
2021-06-13,PAB,1
2021-06-13,OMR,0.38501
2021-06-13,NZD,1.40084
2021-06-13,NPR,117.008192
2021-06-13,NOK,8.351776
2021-06-13,NIO,35.072225
2021-06-13,NGN,412
2021-06-13,PLN,3.714591
2021-06-13,PYG,6717.860608
2021-06-13,QAR,3.653682
2021-06-13,RON,4.0613
2021-06-13,RSD,96.843788
2021-06-13,RUB,72.0983
2021-06-13,RWF,997.509199
2021-06-13,SAR,3.7503
2021-06-13,SBD,7.993651
2021-06-13,SCR,16.498832
2021-06-13,SDG,430
2021-06-13,MNT,2845.998274
2021-06-13,LRD,171.50003
2021-06-13,LSL,13.577468
2021-06-13,LTL,3.215858
2021-06-13,LVL,0.654582
2021-06-13,LYD,4.458951
2021-06-13,MAD,8.841717
2021-06-13,MDL,17.717038
2021-06-13,MGA,3785.809952
2021-06-13,MKD,50.756925
2021-06-13,MMK,1647.358236
2021-06-13,NAD,13.73
2021-06-13,MOP,7.999209
2021-06-13,MRO,356.999828
2021-06-13,MRU,36.113291
2021-06-13,MTL,0.683738
2021-06-13,MUR,40.699997
2021-06-13,MVR,15.45
2021-06-13,MWK,801.657172
2021-06-13,MXN,19.875961
2021-06-13,MYR,4.113
2021-06-13,MZN,62.272006
2021-06-13,XCD,2.70255
2021-06-13,USD,1
2021-06-13,UYU,43.609528
2021-06-13,UZS,10600.21808
2021-06-13,VEF,248487.642241
2021-06-13,VES,3120762.25
2021-06-13,VND,23022.373115
2021-06-13,VUV,108.440804
2021-06-13,WST,2.521973
2021-06-13,XAF,541.689291
2021-06-13,XAG,0.03592664
2021-06-13,XAU,0.00053372
2021-06-13,UGX,3524.85954
2021-06-13,XDR,0.693686
2021-06-13,XOF,541.689291
2021-06-13,XPD,0.00035986
2021-06-13,XPF,98.544153
2021-06-13,XPT,0.00087148
2021-06-13,YER,250.049973
2021-06-13,ZAR,13.722915
2021-06-13,ZMK,5253.075255
2021-06-13,ZMW,22.586501
2021-06-13,ZWL,322
2021-06-13,SZL,13.636813
2021-06-13,SGD,1.3257
2021-06-13,SHP,0.708325
2021-06-13,SLL,10326.20017
2021-06-13,SOS,581.362439
2021-06-13,SRD,21.0775
2021-06-13,SSP,130.26
2021-06-13,STD,20408.496127
2021-06-13,STN,20.45
2021-06-13,SVC,8.75696
2021-06-13,SYP,1257.85503
2021-06-13,SEK,8.3193
2021-06-13,THB,31.07
2021-06-13,TJS,11.414357
2021-06-13,TMT,3.51
2021-06-13,TND,2.7475
2021-06-13,TOP,2.222519
2021-06-13,TRY,8.38843
2021-06-13,TTD,6.79175
2021-06-13,TWD,27.656
2021-06-13,TZS,2320.413
2021-06-13,UAH,27.043043
2021-06-13,CNH,6.39536
2021-06-13,BTC,2.5610581e-05
2021-06-13,BTN,73.130174
2021-06-13,BWP,10.579679
2021-06-13,BYN,2.481715
2021-06-13,BYR,20026.25
2021-06-13,BZD,2.017346
2021-06-13,CAD,1.21605
2021-06-13,CDF,1993.690868
2021-06-13,CHF,0.897925
2021-06-13,CLF,0.026166
2021-06-13,CLP,722.00054
2021-06-13,BSD,1
2021-06-13,CNY,6.3987
2021-06-13,COP,3618.350991
2021-06-13,CRC,619.592289
2021-06-13,CUC,1
2021-06-13,CUP,25.75
2021-06-13,CVE,90.875
2021-06-13,CZK,20.9871
2021-06-13,DJF,178.142631
2021-06-13,DKK,6.140797
2021-06-13,DOP,57.00631
2021-06-13,AZN,1.700805
2021-06-13,LKR,198.163133
2021-06-13,AED,3.672997
2021-06-13,AFN,78.538149
2021-06-13,ALL,101.519587
2021-06-13,AMD,520.68152
2021-06-13,ANG,1.796445
2021-06-13,AOA,642
2021-06-13,ARS,95.1204
2021-06-13,AUD,1.297531
2021-06-13,AWG,1.8
2021-06-13,LBP,1516.841925
2021-06-13,BAM,1.610903
2021-06-13,BBD,2
2021-06-13,BDT,84.874884
2021-06-13,BGN,1.614874
2021-06-13,BHD,0.376911
2021-06-13,BIF,1977.563929
2021-06-13,BMD,1
2021-06-13,BND,1.324592
2021-06-13,BOB,6.975752
2021-06-13,BRL,5.1185
2021-06-13,KES,107.8
2021-06-13,ILS,3.25328
2021-06-13,IMP,0.708325
2021-06-13,INR,73.231852
2021-06-13,IQD,1460.319436
2021-06-13,IRR,42105
2021-06-13,ISK,121.57
2021-06-13,JEP,0.708325
2021-06-13,JMD,149.622783
2021-06-13,JOD,0.709
2021-06-13,JPY,109.719
2021-06-13,EEK,14.573008
2021-06-13,KGS,84.598952
2021-06-13,KHR,4080.030927
2021-06-13,KMF,404.374936
2021-06-13,KPW,900
2021-06-13,KRW,1116.551049
2021-06-13,KWD,0.300662
2021-06-13,KYD,0.83402
2021-06-13,KZT,427.313595
2021-06-13,LAK,9454.534701
2021-06-13,DZD,134.071527
2021-06-13,HUF,287.617759
2021-06-13,IDR,14189.216188
2021-06-13,EGP,15.6369
2021-06-13,ERN,15.001999
2021-06-13,ETB,43.568176
2021-06-13,EUR,0.8258
2021-06-13,FJD,2.049
2021-06-13,FKP,0.708325
2021-06-13,GBP,0.708325
2021-06-13,GEL,3.16
2021-06-13,GGP,0.708325
2021-06-13,GIP,0.708325
2021-06-13,GHS,5.805776
2021-06-13,HTG,92.075755
2021-06-13,HRK,6.17918
2021-06-13,HNL,24.088915
2021-06-13,HKD,7.76177
2021-06-13,GYD,209.386215
2021-06-13,GTQ,7.736385
2021-06-13,GNF,9818.634513
2021-06-13,GMD,51.1
2021-06-14,NOK,8.3123
2021-06-14,NPR,117.202357
2021-06-14,NZD,1.399962
2021-06-14,OMR,0.385002
2021-06-14,PAB,1
