EQUIPMENT_ID,ORIGIN_PID,DESTINATION_PID,VALID_FROM,VALID_TO,COMPANY_ID,SUPPLIER_ID,avg_price,median_price
2,266,504,2021-04-01,2021-04-14,2469,89,1179.0,211.0
1,191,54,2021-04-22,2021-04-30,4023,38,777.8,161.0
2,266,54,2021-05-01,2021-05-14,2469,1023,890.4,171.0
1,912,638,2021-04-12,2021-04-30,4023,38,758.8,146.0
1,796,587,2021-05-01,2021-05-14,1817,114,530.5370747909766,101.65656816103888
1,266,681,2021-04-22,2021-04-30,4023,38,761.4,116.0
4,898,638,2021-05-01,2021-05-14,1817,114,670.4035832511626,268.55309851079323
2,736,218,2021-05-01,2021-05-14,1817,114,718.6828131670305,252.30703491337556
1,781,638,2021-05-01,2021-05-14,2469,1023,720.4,131.0
4,266,218,2021-04-12,2021-04-30,4023,38,857.8,197.0
1,781,54,2021-04-22,2021-04-30,4023,38,771.0,134.0
1,266,54,2021-05-01,2021-05-14,2469,89,716.4,140.0
4,781,504,2021-05-01,2021-05-14,2469,52,898.1666666666666,169.0
2,266,504,2021-05-01,2021-05-14,2469,89,1194.0,198.0
2,764,678,2021-05-01,2021-05-14,2469,1023,914.2,202.0
4,736,504,2021-04-01,2021-04-14,2469,89,1236.4,240.0
2,736,638,2021-05-01,2021-05-14,2469,52,771.1666666666666,200.0
1,796,504,2021-05-01,2021-05-14,2469,1023,863.2,165.0
2,806,54,2021-05-01,2021-05-14,2469,89,881.0,214.0
1,806,54,2021-04-15,2021-04-30,1817,48,447.7142857142857,130.0
2,529,638,2021-05-01,2021-05-14,1817,114,720.8307570158813,252.34285871501027
2,912,638,2021-04-12,2021-04-30,4023,38,865.2,226.0
1,796,504,2021-05-01,2021-05-14,2469,89,1060.0,126.0
2,723,54,2021-04-22,2021-04-30,4023,38,906.6,420.0
1,191,681,2021-05-01,2021-05-14,2469,48,654.4,145.0
2,796,54,2021-04-15,2021-04-30,1817,48,631.2857142857143,249.0
4,806,638,2021-04-12,2021-04-30,4023,38,850.8,211.0
4,781,587,2021-05-01,2021-05-14,2469,1023,916.4,205.0
1,806,218,2021-04-22,2021-04-30,4023,38,767.4,164.0
4,912,638,2021-04-12,2021-04-30,4023,38,875.8,247.0
4,266,638,2021-05-01,2021-05-14,2469,48,929.6,209.0
4,764,308,2021-05-01,2021-05-14,2469,1023,907.4,171.0
4,781,218,2021-04-22,2021-04-30,4023,38,861.2,216.0
4,806,587,2021-04-22,2021-04-30,4023,38,852.4,216.0
2,806,54,2021-05-01,2021-05-14,2469,1023,895.8,183.0
4,736,587,2021-05-01,2021-05-14,2469,48,944.0,273.0
1,806,54,2021-05-01,2021-05-14,2469,1023,710.6,133.0
1,806,638,2021-05-01,2021-05-14,2469,52,554.3333333333334,152.0
2,898,54,2021-05-01,2021-05-14,2469,89,892.6,231.0
1,688,504,2021-04-12,2021-04-30,4023,38,907.6,160.0
1,781,678,2021-05-01,2021-05-14,2469,1023,719.0,111.0
4,781,638,2021-04-22,2021-04-30,4023,38,849.8,216.0
2,585,638,2021-05-01,2021-05-14,1817,114,721.4488246913454,250.65914003817815
4,736,681,2021-04-12,2021-04-30,4023,38,862.8,266.0
4,688,54,2021-04-12,2021-04-30,4023,38,866.6,243.0
1,912,218,2021-05-01,2021-05-14,2469,1023,746.0,156.0
2,796,54,2021-05-01,2021-05-14,2469,48,923.6,176.0
4,912,218,2021-05-01,2021-05-14,2469,52,796.3333333333334,227.0
4,806,54,2021-05-01,2021-05-14,1817,114,659.6730752730604,142.5671382746277
1,723,638,2021-04-15,2021-04-30,1817,48,471.2857142857143,301.0
4,529,308,2021-05-01,2021-05-14,2469,1023,1005.2,260.0
2,781,54,2021-04-22,2021-04-30,4023,38,862.8,189.0
4,806,504,2021-04-01,2021-04-14,2469,89,1233.4,211.0
1,796,54,2021-05-01,2021-05-14,2469,52,570.1666666666666,171.0
1,736,54,2021-04-15,2021-04-30,1817,48,461.14285714285717,232.0
1,912,308,2021-05-01,2021-05-14,2469,1023,740.8,152.0
4,529,504,2021-05-01,2021-05-14,2469,1023,1023.4,276.0
4,266,638,2021-04-22,2021-04-30,4023,38,862.8,195.0
1,191,681,2021-04-15,2021-04-30,1817,48,439.42857142857144,158.0
1,898,54,2021-04-01,2021-04-14,2469,89,713.6,141.0
4,585,638,2021-04-15,2021-04-30,1817,48,634.1428571428571,280.0
2,806,54,2021-04-01,2021-04-14,2469,89,798.4,220.0
2,585,638,2021-05-01,2021-05-14,2469,1023,969.0,257.0
2,736,54,2021-04-12,2021-04-30,4023,38,844.2,252.0
4,266,54,2021-04-22,2021-04-30,4023,38,858.6,173.0
4,898,587,2021-05-01,2021-05-14,1817,114,675.709089722756,266.69352714199374
4,764,681,2021-05-01,2021-05-14,2469,1023,916.0,205.0
2,266,681,2021-04-22,2021-04-30,4023,38,860.8,215.0
4,585,218,2021-05-01,2021-05-14,2469,1023,970.8,260.0
2,723,587,2021-05-01,2021-05-14,2469,1023,935.8,376.0
1,898,587,2021-04-15,2021-04-30,1817,48,445.0,157.0
1,898,54,2021-05-01,2021-05-14,1817,114,547.6081144641835,162.09263764702237
2,898,504,2021-05-01,2021-05-14,2469,1023,1006.0,177.0
4,736,638,2021-05-01,2021-05-14,2469,48,944.6,229.0
2,898,638,2021-04-22,2021-04-30,4023,38,867.0,263.0
1,191,54,2021-05-01,2021-05-14,2469,48,658.4,143.0
2,781,504,2021-05-01,2021-05-14,2469,1023,1040.8,204.0
4,796,504,2021-04-12,2021-04-30,4023,38,1016.6,196.0
1,806,587,2021-05-01,2021-05-14,2469,52,545.6666666666666,128.0
4,585,681,2021-05-01,2021-05-14,2469,1023,995.2,271.0
1,585,638,2021-05-01,2021-05-14,2469,48,665.4,222.0
4,585,587,2021-05-01,2021-05-14,2469,52,790.1666666666666,215.5
1,781,54,2021-05-01,2021-05-14,2469,52,545.5,129.5
2,585,681,2021-04-15,2021-04-30,1817,48,642.2857142857143,292.0
4,723,218,2021-04-15,2021-04-30,1817,48,652.7142857142857,362.0
4,781,54,2021-04-12,2021-04-30,4023,38,869.0,222.0
2,191,218,2021-05-01,2021-05-14,2469,48,925.6,171.0
2,781,218,2021-05-01,2021-05-14,1817,114,660.6853393551055,143.65188823976072
1,781,504,2021-04-22,2021-04-30,4023,38,914.4,129.0
1,723,587,2021-05-01,2021-05-14,2469,48,704.6,310.0
1,266,504,2021-04-22,2021-04-30,4023,38,904.4,165.0
4,796,218,2021-05-01,2021-05-14,1817,114,656.3355125335399,145.20153104709365
2,806,218,2021-04-12,2021-04-30,4023,38,868.4,233.0
1,796,218,2021-05-01,2021-05-14,2469,48,652.4,121.0
1,796,587,2021-04-12,2021-04-30,4023,38,775.4,154.0
4,266,218,2021-05-01,2021-05-14,2469,1023,900.6,200.0
4,736,54,2021-05-01,2021-05-14,2469,52,781.0,201.5
2,529,504,2021-05-01,2021-05-14,2469,1023,1054.0,237.0
4,806,678,2021-05-01,2021-05-14,1817,114,690.746659765339,149.07563806542592
1,266,54,2021-05-01,2021-05-14,2469,1023,709.8,156.0
4,912,504,2021-05-01,2021-05-14,2469,1023,1010.2,183.0
2,585,681,2021-05-01,2021-05-14,2469,48,938.4,273.0
4,898,638,2021-04-22,2021-04-30,4023,38,858.6,220.0
2,191,54,2021-04-22,2021-04-30,4023,38,860.0,195.0
1,266,54,2021-04-15,2021-04-30,2469,89,465.0,124.0
2,736,681,2021-05-01,2021-05-14,2469,48,944.4,234.0
4,266,587,2021-04-15,2021-04-30,1817,48,631.4285714285714,294.0
2,912,218,2021-05-01,2021-05-14,2469,52,769.6666666666666,209.5
1,781,681,2021-05-01,2021-05-14,2469,1023,738.8,148.0
4,736,681,2021-04-22,2021-04-30,4023,38,855.6,261.0
4,898,218,2021-05-01,2021-05-14,2469,1023,890.6,225.0
2,898,681,2021-04-15,2021-04-30,1817,48,648.0,263.0
1,191,638,2021-05-01,2021-05-14,2469,48,668.0,167.0
4,796,587,2021-04-22,2021-04-30,4023,38,859.0,232.0
2,898,504,2021-05-01,2021-05-14,2469,89,1182.2,220.0
4,796,681,2021-04-15,2021-04-30,1817,48,631.8571428571429,292.0
1,585,587,2021-05-01,2021-05-14,2469,52,554.5,156.5
4,806,308,2021-05-01,2021-05-14,2469,1023,893.8,204.0
2,912,54,2021-05-01,2021-05-14,2469,52,777.5,220.0
4,806,587,2021-05-01,2021-05-14,2469,1023,900.2,197.0
2,806,504,2021-04-12,2021-04-30,4023,38,1002.6,178.0
1,191,504,2021-04-12,2021-04-30,4023,38,918.8,145.0
4,266,504,2021-04-01,2021-04-14,2469,89,1228.6,212.0
1,898,504,2021-04-15,2021-04-30,2469,89,761.7142857142857,133.0
2,585,54,2021-04-15,2021-04-30,1817,48,645.8571428571429,269.0
1,796,587,2021-04-15,2021-04-30,1817,48,454.7142857142857,156.0
4,806,218,2021-04-12,2021-04-30,4023,38,856.2,206.0
4,764,587,2021-05-01,2021-05-14,2469,1023,909.2,161.0
4,723,218,2021-05-01,2021-05-14,2469,1023,930.4,404.0
1,266,638,2021-05-01,2021-05-14,2469,48,653.0,137.0
1,529,681,2021-05-01,2021-05-14,2469,1023,800.2,208.0
2,723,638,2021-04-12,2021-04-30,4023,38,894.2,411.0
1,266,638,2021-04-12,2021-04-30,4023,38,757.6,118.0
1,266,587,2021-04-14,2021-04-30,4023,40,805.0,275.0
2,764,678,2021-04-14,2021-04-30,4023,40,925.25,337.0
1,806,681,2021-04-14,2021-04-30,4023,40,802.75,297.5
2,912,638,2021-04-14,2021-04-30,4023,40,1043.75,424.0
4,191,308,2021-04-14,2021-04-30,4023,40,898.0,352.5
4,898,678,2021-04-14,2021-04-30,4023,40,936.5,377.0
2,723,678,2021-04-14,2021-04-30,4023,40,956.75,414.0
2,266,54,2021-04-14,2021-04-30,4023,40,1028.5,372.0
2,806,681,2021-04-14,2021-04-30,4023,40,1011.25,347.5
2,806,504,2021-04-14,2021-04-30,4023,40,1176.25,375.5
2,736,504,2021-04-14,2021-04-30,4023,40,1179.75,394.0
1,266,504,2021-04-14,2021-04-30,4023,40,980.5,282.5
1,266,218,2021-04-14,2021-04-30,4023,40,803.5,276.0
2,898,678,2021-04-14,2021-04-30,4023,40,937.5,371.0
4,781,681,2021-04-14,2021-04-30,4023,40,1008.75,352.0
2,764,638,2021-04-14,2021-04-30,4023,40,1007.5,348.0
4,898,681,2021-04-14,2021-04-30,4023,40,1042.75,403.0
4,266,678,2021-04-14,2021-04-30,4023,40,920.0,326.5
4,638,191,2021-05-01,2021-10-31,2571,48,669.0,207.0
4,806,638,2021-04-14,2021-04-30,4023,40,1010.0,348.0
1,191,587,2021-04-14,2021-04-30,4023,40,817.5,299.5
1,796,678,2021-04-14,2021-04-30,4023,40,828.75,287.0
2,764,681,2021-04-14,2021-04-30,4023,40,1013.25,362.0
1,191,54,2021-04-14,2021-04-30,4023,40,818.5,287.5
4,723,638,2021-04-14,2021-04-30,4023,40,1070.75,451.5
4,638,736,2021-05-01,2021-10-31,2571,48,1399.0,1399.0
2,638,736,2021-05-01,2021-10-31,2571,82,702.0,702.0
2,796,218,2021-04-14,2021-04-30,4023,40,1021.0,377.0
1,781,638,2021-04-14,2021-04-30,4023,40,816.0,275.5
2,688,54,2021-04-14,2021-04-30,4023,40,1019.75,374.0
2,898,587,2021-04-14,2021-04-30,4023,40,1024.0,391.5
4,796,218,2021-04-14,2021-04-30,4023,40,1017.25,363.5
2,806,308,2021-04-14,2021-04-30,4023,40,892.5,335.5
4,638,796,2021-05-01,2021-10-31,2571,82,383.6666666666667,179.0
1,898,587,2021-04-14,2021-04-30,4023,40,799.0,277.0
4,796,638,2021-04-14,2021-04-30,4023,40,1004.5,360.5
2,638,796,2021-05-01,2021-10-31,2571,82,400.6666666666667,180.0
1,781,504,2021-04-14,2021-04-30,4023,40,983.75,285.5
2,638,529,2021-05-01,2021-10-31,2571,82,765.5,765.5
1,898,54,2021-04-14,2021-04-30,4023,40,816.5,296.5
1,723,681,2021-04-14,2021-04-30,4023,40,850.25,352.0
2,723,681,2021-04-14,2021-04-30,4023,40,1061.0,457.5
2,638,796,2021-05-01,2021-10-31,2571,38,502.0,192.0
2,638,529,2021-05-01,2021-10-31,2571,38,1205.5,1205.5
1,898,678,2021-04-14,2021-04-30,4023,40,821.25,288.5
1,781,54,2021-04-14,2021-04-30,4023,40,813.0,298.0
4,723,54,2021-04-14,2021-04-30,4023,40,1082.25,478.5
2,736,587,2021-04-14,2021-04-30,4023,40,1021.0,378.5
2,736,218,2021-04-14,2021-04-30,4023,40,1034.25,392.5
4,781,54,2021-04-14,2021-04-30,4023,40,1026.25,370.5
2,638,266,2021-05-01,2021-10-31,2571,190,158.33333333333334,206.0
2,266,504,2021-04-14,2021-04-30,4023,40,1160.25,340.0
2,638,736,2021-05-01,2021-10-31,2571,38,1098.0,1098.0
4,764,678,2021-04-14,2021-04-30,4023,40,906.75,322.5
1,723,218,2021-04-14,2021-04-30,4023,40,857.5,357.0
2,191,681,2021-04-14,2021-04-30,4023,40,1015.25,356.0
2,638,191,2021-05-01,2021-10-31,2571,48,644.3333333333334,182.0
1,781,678,2021-04-14,2021-04-30,4023,40,822.5,257.5
1,266,308,2021-04-14,2021-04-30,4023,40,710.0,260.0
4,638,796,2021-05-01,2021-10-31,2571,38,511.0,237.0
4,191,218,2021-04-14,2021-04-30,4023,40,1011.75,349.0
4,736,587,2021-04-14,2021-04-30,4023,40,1036.25,389.0
2,191,308,2021-04-14,2021-04-30,4023,40,897.0,331.0
4,796,54,2021-04-14,2021-04-30,4023,40,1027.75,370.5
4,723,681,2021-04-14,2021-04-30,4023,40,1045.5,432.5
2,723,191,2021-05-01,2021-05-31,621,249,219.0,211.0
4,638,806,2021-03-15,2021-03-16,3564,190,522.0,522.0
1,191,54,2021-04-01,2021-04-14,3564,1023,924.0,282.0
4,191,218,2021-03-15,2021-03-16,3564,38,1070.0,416.0
1,587,796,2021-03-15,2021-03-16,3564,190,429.5,429.5
1,529,308,2021-04-15,2021-04-30,3564,40,422.75,100.5
4,585,723,2021-05-01,2021-05-31,621,249,335.3333333333333,340.0
4,191,54,2021-04-01,2021-04-14,3564,40,1039.5,387.0
1,529,638,2021-04-01,2021-04-14,3564,53,910.0,319.0
1,898,638,2021-04-01,2021-04-14,3564,40,820.0,304.5
4,898,54,2021-04-01,2021-04-14,3564,1023,1146.75,386.5
4,681,796,2021-03-15,2021-03-16,3564,190,771.5,771.5
4,736,54,2021-04-01,2021-04-14,3564,1023,1238.25,421.5
2,688,736,2021-05-01,2021-05-31,621,249,518.0,232.0
1,54,796,2021-04-01,2021-04-02,3564,68,538.0,538.0
2,218,191,2021-03-15,2021-03-16,3564,190,518.0,518.0
2,796,587,2021-04-01,2021-04-14,3564,190,1303.0,385.5
2,898,54,2021-04-01,2021-04-14,3564,190,1324.75,410.0
4,638,781,2021-04-05,2021-04-06,3564,40,521.0,521.0
4,736,723,2021-05-01,2021-05-31,621,249,323.3333333333333,315.0
4,218,796,2021-03-15,2021-03-16,3564,190,496.5,496.5
4,806,587,2021-04-01,2021-04-14,3564,53,1112.5,324.0
1,638,266,2021-04-05,2021-04-06,3564,40,445.0,445.0
1,781,638,2021-03-15,2021-03-16,3564,38,857.75,331.0
1,529,308,2021-04-15,2021-04-30,3564,68,570.5,169.0
1,191,638,2021-04-01,2021-04-14,3564,190,1068.0,291.5
4,585,266,2021-05-01,2021-05-31,621,249,273.6666666666667,250.0
4,587,898,2021-03-15,2021-03-16,3564,190,579.0,579.0
1,764,587,2021-04-01,2021-04-14,3564,40,825.5,293.5
2,191,587,2021-04-01,2021-04-14,3564,1023,1132.25,384.5
1,585,764,2021-05-01,2021-05-31,621,249,182.33333333333334,187.0
1,218,796,2021-04-05,2021-04-06,3564,40,425.0,425.0
4,688,308,2021-04-15,2021-04-30,3564,53,996.5714285714286,139.0
1,723,308,2021-04-01,2021-04-30,3564,38,507.85714285714283,62.0
1,796,638,2021-04-01,2021-04-14,3564,53,879.75,283.5
2,723,681,2021-04-01,2021-04-14,3564,40,1084.0,472.0
2,796,587,2021-05-01,2021-05-14,2469,48,929.8,180.0
1,266,504,2021-05-01,2021-05-14,2469,52,670.0,142.5
1,796,681,2021-04-12,2021-04-30,4023,38,773.6,136.0
1,806,54,2021-04-14,2021-04-30,4023,40,817.75,303.0
2,912,218,2021-04-14,2021-04-30,4023,40,1035.75,406.0
1,898,504,2021-04-14,2021-04-30,4023,40,996.25,293.5
4,723,504,2021-04-14,2021-04-30,4023,40,1208.0,432.5
2,688,681,2021-04-14,2021-04-30,4023,40,1026.75,393.0
4,638,266,2021-05-01,2021-10-31,2571,48,359.0,188.0
2,723,308,2021-04-14,2021-04-30,4023,40,928.75,413.0
2,681,585,2021-04-15,2021-04-16,3564,190,893.5,893.5
2,587,191,2021-03-15,2021-03-16,3564,190,534.0,534.0
1,529,688,2021-05-01,2021-05-31,621,249,221.66666666666666,221.0
4,781,218,2021-04-01,2021-04-14,3564,53,1140.75,362.0
4,736,54,2021-03-15,2021-03-16,3564,38,1051.5,430.5
2,191,218,2021-03-15,2021-03-16,3564,38,1052.25,394.0
4,898,54,2021-04-01,2021-04-14,3564,53,1132.25,351.5
4,266,529,2021-05-01,2021-05-31,621,249,602.6666666666666,232.0
2,218,736,2021-03-29,2021-06-30,3564,190,360.5,360.5
2,898,638,2021-04-01,2021-04-14,3564,1023,1134.5,374.5
1,191,54,2021-04-01,2021-04-14,3564,53,874.25,324.5
1,736,723,2021-05-01,2021-05-31,621,249,203.66666666666666,213.0
1,266,529,2021-05-01,2021-05-31,621,249,319.3333333333333,202.0
1,781,587,2021-04-01,2021-04-14,3564,53,862.75,306.0
1,585,781,2021-05-01,2021-05-31,621,249,197.33333333333334,214.0
4,266,585,2021-05-01,2021-05-31,621,249,608.0,250.0
2,218,764,2021-04-01,2021-04-02,3564,68,623.0,623.0
4,54,796,2021-04-01,2021-04-02,3564,68,597.0,597.0
4,638,529,2021-03-15,2021-03-16,3564,190,692.0,692.0
2,191,308,2021-04-15,2021-04-30,3564,53,956.8571428571429,140.0
4,898,54,2021-03-15,2021-03-16,3564,38,1080.75,442.5
2,266,218,2021-04-01,2021-04-14,3564,190,1287.0,414.0
1,191,218,2021-04-01,2021-04-14,3564,1023,919.0,254.5
4,898,308,2021-04-15,2021-04-30,3564,53,1005.4285714285714,136.0
4,736,54,2021-04-01,2021-04-14,3564,43,1028.25,368.0
2,806,638,2021-03-15,2021-03-16,3564,38,1070.75,437.0
2,638,736,2021-03-29,2021-06-30,3564,190,354.5,354.5
1,796,587,2021-04-01,2021-04-14,3564,53,879.75,345.0
1,638,806,2021-04-05,2021-04-06,3564,40,443.0,443.0
4,638,796,2021-04-01,2021-04-02,3564,68,516.0,516.0
2,723,587,2021-04-01,2021-04-14,3564,190,1348.0,489.0
1,585,308,2021-04-15,2021-04-30,3564,48,408.875,134.5
1,796,218,2021-03-15,2021-03-16,3564,38,842.75,314.5
1,688,638,2021-04-01,2021-04-14,3564,53,860.0,272.5
1,796,218,2021-04-01,2021-04-14,3564,1023,925.0,264.5
4,266,638,2021-04-01,2021-04-14,3564,53,1122.25,314.5
1,806,585,2021-05-01,2021-05-31,621,249,278.3480943987142,201.0
1,781,54,2021-03-01,2021-03-14,3564,53,873.0,331.0
2,796,736,2021-05-01,2021-05-31,621,249,723.0,270.0
4,585,191,2021-05-01,2021-05-31,621,249,266.6666666666667,262.0
4,898,308,2021-04-15,2021-04-30,3564,40,579.8571428571429,51.0
4,688,585,2021-05-01,2021-05-31,621,249,545.6666666666666,259.0
2,218,806,2021-04-05,2021-04-06,3564,40,540.5,540.5
1,898,218,2021-04-01,2021-04-14,3564,43,798.25,280.0
4,638,796,2021-04-05,2021-04-06,3564,40,514.5,514.5
2,898,308,2021-04-15,2021-04-30,3564,68,829.4,289.0
4,898,681,2021-04-01,2021-04-14,3564,1023,1134.0,384.5
4,266,218,2021-03-15,2021-03-16,3564,38,1042.5,388.5
2,191,681,2021-04-01,2021-04-14,3564,40,1028.5,372.5
4,529,764,2021-05-01,2021-05-31,621,249,294.6666666666667,269.0
2,796,54,2021-03-15,2021-03-16,3564,38,1078.0,432.5
4,912,585,2021-05-01,2021-05-31,621,249,507.6666666666667,231.0
1,191,587,2021-04-01,2021-04-14,3564,53,853.5,308.0
2,796,681,2021-04-01,2021-04-14,3564,1023,1147.75,376.5
1,638,585,2021-04-05,2021-04-06,3564,40,511.0,511.0
4,191,218,2021-04-01,2021-04-14,3564,190,1322.25,418.5
1,898,529,2021-05-01,2021-05-31,621,249,326.6666666666667,229.0
4,587,688,2021-05-01,2021-05-31,2666,52,297.4,51.0
5,796,585,2021-05-01,2022-04-30,2329,395,203.5,149.0
1,587,585,2021-05-01,2022-04-30,2329,395,229.5,229.5
4,638,585,2021-05-01,2021-05-31,2666,52,520.0,275.0
2,504,781,2021-05-01,2021-05-31,2666,52,535.0,66.0
2,587,806,2021-05-01,2021-05-31,2666,52,292.8,51.0
1,54,266,2021-05-01,2021-05-31,2666,52,216.0,60.0
2,504,796,2021-05-01,2021-05-31,2666,52,498.0,63.0
2,898,54,2021-05-01,2021-05-14,3709,68,1133.75,413.0
2,764,54,2021-05-01,2021-05-14,3709,68,1111.75,379.0
4,54,529,2021-04-01,2021-04-30,3709,68,674.5,674.5
1,266,587,2021-05-01,2021-05-14,2455,1023,722.8,140.0
4,587,585,2021-04-01,2021-04-30,3709,68,476.5,476.5
2,678,806,2021-05-01,2021-05-31,3709,82,768.5,768.5
1,638,781,2021-04-01,2021-04-30,3709,68,247.66666666666666,165.0
3,54,529,2021-05-01,2021-05-31,3709,82,2097.0,2097.0
4,736,587,2021-05-01,2021-05-14,3709,68,1193.25,427.5
2,806,218,2021-05-01,2022-04-30,3081,68,660.8,289.0
2,218,529,2021-04-01,2021-04-30,3709,68,554.5,554.5
4,764,681,2021-05-01,2021-05-14,2455,1023,905.0,193.0
1,898,638,2021-05-01,2021-05-14,2455,48,485.7142857142857,145.0
2,781,308,2021-05-01,2021-05-31,2469,38,725.4285714285714,215.0
1,218,266,2021-05-01,2021-05-31,3709,82,178.33333333333334,135.0
1,585,54,2021-05-01,2021-05-14,2455,48,486.42857142857144,222.0
1,764,678,2021-04-01,2021-04-14,2469,38,849.4,138.0
4,781,218,2021-05-01,2021-05-14,3709,68,1115.5,378.5
1,796,308,2021-04-01,2021-04-14,2469,38,840.2,167.0
2,504,796,2021-04-01,2021-04-30,3709,68,443.6666666666667,200.0
4,504,796,2021-05-01,2021-05-31,3709,82,515.6666666666666,177.0
3,587,191,2021-05-01,2021-05-31,3709,82,1854.5,1854.5
1,764,638,2021-05-01,2021-05-14,3709,68,901.75,278.5
3,308,898,2021-05-01,2021-05-31,3709,82,891.6666666666666,298.0
1,781,678,2021-05-01,2021-05-31,2469,38,614.5714285714286,120.0
4,638,266,2021-04-01,2021-04-30,3709,68,243.66666666666666,207.0
2,898,681,2021-05-01,2021-05-14,3709,68,1135.0,387.0
1,723,54,2021-05-01,2021-05-14,2455,1023,743.0,302.0
1,796,587,2021-04-01,2021-04-14,3564,1023,914.25,276.0
2,218,266,2021-04-05,2021-04-06,3564,40,522.0,522.0
1,796,638,2021-03-15,2021-03-16,3564,38,858.5,323.0
4,191,681,2021-04-01,2021-04-14,3564,43,991.25,365.5
1,736,638,2021-04-01,2021-04-14,3564,53,900.0,333.5
4,218,266,2021-04-01,2021-04-02,3564,68,502.0,502.0
1,638,796,2021-03-15,2021-03-16,3564,190,422.0,422.0
3,585,681,2021-05-01,2022-04-30,2329,395,767.8,246.0
4,54,723,2021-05-01,2021-05-31,2666,52,682.3333333333334,428.0
4,587,806,2021-05-01,2021-05-31,2666,52,300.0,42.0
2,218,585,2021-05-01,2022-04-30,2329,395,236.5,236.5
4,681,723,2021-05-01,2021-05-31,3709,82,685.0,685.0
4,912,308,2021-04-15,2021-04-30,2469,38,956.4,217.0
2,587,191,2021-05-01,2021-05-31,3709,82,214.33333333333334,206.0
1,191,678,2021-04-01,2021-04-14,2469,38,820.4,118.0
1,266,218,2021-05-01,2021-05-14,2455,48,482.0,143.0
2,218,266,2021-05-01,2021-05-31,3709,82,206.33333333333334,221.0
2,723,54,2021-05-01,2021-05-14,3709,68,1160.5,481.5
2,638,585,2021-04-05,2021-04-06,3564,40,597.0,597.0
4,781,587,2021-03-01,2021-03-14,3564,38,1058.5,397.0
1,266,587,2021-04-01,2021-04-14,3564,190,1075.0,318.5
1,587,898,2021-03-15,2021-03-16,3564,190,440.0,440.0
4,638,585,2021-03-15,2022-03-31,3770,192,551.5,551.5
1,678,764,2021-05-01,2021-05-31,3709,82,588.0,588.0
2,585,681,2021-05-01,2021-05-14,2455,48,684.7142857142857,295.0
2,504,688,2021-04-01,2021-04-30,3709,68,452.0,315.0
4,806,638,2021-05-01,2021-05-14,2455,1023,892.8,201.0
4,529,308,2021-04-01,2021-04-14,2469,38,965.4,237.0
4,796,587,2021-05-01,2021-05-14,3709,68,1121.0,391.5
1,796,218,2021-05-01,2021-05-14,3709,68,885.0,287.5
4,638,191,2021-04-01,2021-04-30,3709,68,245.33333333333334,192.0
1,898,587,2021-05-01,2021-05-14,2455,1023,710.8,119.0
2,308,898,2021-05-01,2021-05-31,3709,82,316.6666666666667,316.0
2,898,638,2021-05-01,2021-05-14,2455,48,682.8571428571429,249.0
2,54,266,2021-04-01,2021-04-30,3709,68,285.0,186.0
1,638,912,2021-05-01,2021-05-31,3709,82,509.0,509.0
1,587,806,2021-04-01,2021-04-30,3709,68,223.33333333333334,196.0
1,587,806,2021-05-01,2021-05-31,3709,82,204.0,200.0
1,912,308,2021-05-01,2021-05-14,2455,1023,636.0,102.5
4,529,308,2021-05-01,2021-05-14,2455,1023,835.5,142.5
2,678,723,2021-05-01,2021-05-31,3709,82,704.5,704.5
1,678,796,2021-05-01,2021-05-31,3709,82,273.0,136.0
4,587,898,2021-04-01,2021-04-30,3709,68,220.66666666666666,302.0
1,266,681,2021-05-01,2021-05-14,2455,1023,726.2,140.0
1,796,308,2021-05-01,2021-05-14,2455,1023,608.0,100.0
4,736,218,2021-05-01,2021-05-14,2455,1023,973.0,247.0
4,218,796,2021-04-01,2021-04-30,3709,68,219.0,179.0
1,723,308,2021-04-15,2021-04-30,2469,38,866.2,317.0
1,898,681,2021-05-01,2021-05-14,2455,1023,709.0,162.0
1,736,308,2021-04-15,2021-04-30,2469,38,839.4,233.0
2,218,781,2021-04-01,2021-04-30,3709,68,253.0,193.0
4,191,638,2021-05-01,2021-05-14,2455,48,682.8571428571429,296.0
1,681,898,2021-05-01,2021-05-31,3709,82,517.0,517.0
1,796,678,2021-04-01,2021-04-14,2469,38,824.0,134.0
2,266,308,2021-03-15,2022-03-31,3770,52,789.25,301.5
3,681,781,2021-05-01,2021-05-31,3709,82,2203.0,2203.0
4,638,529,2021-05-01,2021-05-31,3709,82,491.0,491.0
4,681,529,2021-05-01,2021-05-31,3709,82,583.0,583.0
4,796,585,2021-03-15,2022-03-31,3770,192,1148.3333333333333,247.0
2,587,723,2021-05-01,2021-05-31,3709,82,493.5,493.5
1,585,504,2021-05-01,2021-05-14,2455,1023,884.6,209.0
4,191,678,2021-04-15,2021-04-30,2469,38,937.4,219.0
4,585,678,2021-04-01,2021-04-14,2469,38,978.2,234.0
2,723,218,2021-05-01,2022-04-30,3081,68,688.2,361.0
1,898,678,2021-05-01,2021-05-31,2469,38,619.8571428571429,166.0
4,191,308,2021-04-15,2021-04-30,2469,38,962.6,194.0
1,723,638,2021-05-01,2021-05-14,2455,48,500.0,314.0
4,898,54,2021-05-01,2021-05-14,3709,68,1136.0,428.5
1,266,678,2021-05-01,2021-05-14,2455,1023,615.1666666666666,104.0
4,912,218,2021-05-01,2021-05-14,2455,1023,917.0,183.0
